date,store_number,store_name,city,state,zip_code,item_number,category_name,vendor_name,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars
2012-01-31,2549,Hy-Vee Food Store / Indianola,INDIANOLA,IA,50125,5034,SINGLE MALT SCOTCH,Pernod Ricard USA/Austin Nichols,Glenlivet 12YR,12,375,10.6,15.91,2,31.82
2012-01-31,2656,Hy-Vee Food Store / Corning,CORNING,IA,51632,67526,COFFEE LIQUEURS,Pernod Ricard USA/Austin Nichols,Kahlua Coffee Liqueur,12,750,11.61,17.42,1,17.42
2012-01-31,2624,Hy-Vee #2 / Dubuque,DUBUQUE,IA,52002,4096,SINGLE MALT SCOTCH,"Moet Hennessy USA, Inc.",Ardbeg 10 Yr Islay Single Malt Scotch,6,750,24.97,37.45,1,37.45
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,27025,STRAIGHT RYE WHISKIES,Diageo Americas,Bulleit 95 Rye,12,750,14.84,22.26,2,44.52
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,5133,SINGLE MALT SCOTCH,"Moet Hennessy USA, Inc.",Glenmorangie 10 Yr Single Malt Scotch,6,750,19.96,29.94,2,59.88
2012-01-31,2591,Hy-Vee Wine and Spirits / Atlantic,ATLANTIC,IA,50022,82844,PEACH SCHNAPPS,Jim Beam Brands,Dekuyper Peachtree Schnapps,24,375,3.06,4.59,4,18.36
2012-01-31,3390,Okoboji Avenue Liquor,MILFORD,IA,51351,86250,TRIPLE SEC,Luxco-St Louis,Juarez Triple Sec,12,750,2.5,3.75,2,7.5
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,5103,SINGLE MALT SCOTCH,"Moet Hennessy USA, Inc.",Glenmorangie Lasanta,6,750,25.0,37.5,2,75.0
2012-01-31,2649,Hy-Vee #3 / Dubuque,DUBUQUE,IA,52001,73986,AMERICAN AMARETTO,Sazerac North America,Di Amore Amaretto,12,750,6.0,8.99,2,17.98
2012-01-31,3911,"Burg Spirits, Llc.",WILLIAMSBURG,IA,52361,73702,DISTILLED SPIRITS SPECIALTY,Heaven Hill Brands,Evan Williams Honey,12,750,7.94,11.91,2,23.82
2012-01-31,2649,Hy-Vee #3 / Dubuque,DUBUQUE,IA,52001,84170,MISCELLANEOUS SCHNAPPS,Sazerac North America,99 Bananas,12,750,9.5,14.25,2,28.5
2012-01-31,2624,Hy-Vee #2 / Dubuque,DUBUQUE,IA,52002,15776,IRISH WHISKIES,Proximo,Bushmills Irish Whiskey,12,750,12.99,19.49,2,38.98
2012-01-31,3994,Great Spirits Wine & Liquor Co.,ARNOLDS PARK,IA,51331,73986,AMERICAN AMARETTO,Sazerac North America,Di Amore Amaretto,12,750,6.0,8.99,2,17.98
2012-01-31,4252,Fareway Stores #840 / Monticello,MONTICELLO,IA,52310,84617,ROOT BEER SCHNAPPS,Phillips Beverage Company,Phillips Root Beer Schnapps,12,1000,4.89,7.33,1,7.33
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,15777,IRISH WHISKIES,Proximo,Bushmills Irish Whiskey,12,1000,16.25,24.37,1,24.37
2012-01-31,4066,Xpress Liquor,INDIANOLA,IA,50125,71446,CINNAMON SCHNAPPS,Jim Beam Brands,After Shock Cinnamon Liqueur,12,750,11.54,17.31,5,86.55
2012-01-31,3521,Ameristar Casino / Council Bluffs,COUNCIL BLUFFS,IA,51501,79026,GREEN CREME DE MENTHE,Luxco-St Louis,Arrow Creme De Menthe Green,12,750,4.39,6.58,3,19.74
2012-01-31,2205,Ding's Honk And Holler,CLARINDA,IA,51632,73986,AMERICAN AMARETTO,Sazerac North America,Di Amore Amaretto,12,750,6.0,8.99,3,26.97
2012-01-31,4156,Fareway Stores #412 / Oelwein,OELWEIN,IA,50662,84616,ROOT BEER SCHNAPPS,Phillips Beverage Company,Phillips Root Beer Schnapps,12,750,4.53,6.79,3,20.37
2012-01-31,2962,Dahl's / Johnston,JOHNSTON,IA,50131,67571,COFFEE LIQUEURS,Pernod Ricard USA/Austin Nichols,Kahlua Mocha Liqueur,12,750,11.61,17.42,3,52.26
2012-01-31,3808,Thriftway,LA PORTE CITY,IA,50651,67526,COFFEE LIQUEURS,Pernod Ricard USA/Austin Nichols,Kahlua Coffee Liqueur,12,750,11.61,17.42,3,52.26
2012-01-31,2587,Hy-Vee Food Store / Johnston,JOHNSTON,IA,50131,86310,TRIPLE SEC,Luxco-St Louis,La Prima Triple Sec,12,1000,2.66,3.99,2,7.98
2012-01-31,3963,Tobacco Hut #14 / Council Bluffs,COUNCIL BLUFFS,IA,51501,67557,COFFEE LIQUEURS,Jim Beam Brands,Kamora Coffee Liqueur,12,1000,8.13,12.2,2,24.4
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,54447,APRICOT BRANDIES,Luxco-St Louis,Paramount Apricot Flavored Brandy,12,1000,6.21,9.32,4,37.28
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,89193,TEQUILA,Proximo,Jose Cuervo Especial Reposado Tequila,48,200,3.0,4.49,4,17.96
2012-01-31,2619,Hy-Vee Wine and Spirits / WDM,WEST DES MOINES,IA,50266,89386,TEQUILA,Luxco-St Louis,Juarez Tequila Gold,12,750,6.29,9.43,12,113.16
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,88296,TEQUILA,The Patron Spirits Company,Patron Tequila Silver,12,750,26.08,39.13,12,469.56
2012-01-31,4509,A J'S LIQUOR II,AMES,IA,50010,87632,TEQUILA,Proximo,El Zarco Silver,12,750,7.67,11.5,12,138.0
2012-01-31,2191,Keokuk Spirits,KEOKUK,IA,52632,88296,TEQUILA,The Patron Spirits Company,Patron Tequila Silver,12,750,26.08,39.13,12,469.56
2012-01-31,4380,Kum & Go #254 / West Branch,WEST BRANCH,IA,52358,88296,TEQUILA,The Patron Spirits Company,Patron Tequila Silver,12,750,26.08,39.13,6,234.78
2012-01-31,4001,Wal-Mart 1787 / Carroll,CARROLL,IA,51401,89198,TEQUILA,Proximo,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,6,182.22
2012-01-31,3842,Bancroft Liquor Store,BANCROFT,IA,50517,89198,TEQUILA,Proximo,Jose Cuervo Especial Reposado Tequila,6,1750,20.25,30.37,1,30.37
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,89837,TEQUILA,Jim Beam Brands,Hornitos Gold,12,1000,15.74,23.61,6,141.66
2012-01-31,2625,Hy-Vee Wine and Spirits #2,DAVENPORT,IA,52804,89193,TEQUILA,Proximo,Jose Cuervo Especial Reposado Tequila,48,200,3.0,4.49,3,13.47
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,89199,TEQUILA,Proximo,Jose Cuervo Especial Reposado Square,12,375,5.49,8.24,2,16.48
2012-01-31,2190,"Central City Liquor, Inc.",DES MOINES,IA,50314,87150,TEQUILA,Pernod Ricard USA/Austin Nichols,Avion Silver,6,750,24.73,37.1,1,37.1
2012-01-31,2448,Bottle Boutique,INDIANOLA,IA,50125,87510,TEQUILA,Proximo,1800 Silver Tequila,12,750,14.5,21.74,1,21.74
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,89916,TEQUILA,"Sazerac Co., Inc.",Tortilla Gold Tequila,12,750,6.34,9.52,1,9.52
2012-01-31,4012,Fast Mart,DES MOINES,IA,50316,89154,TEQUILA,Diageo Americas,Don Julio Reposado,6,750,27.46,41.19,2,82.38
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,89191,TEQUILA,Proximo,Jose Cuervo Especial Reposado Tequila Mini,12,500,11.5,17.25,1,17.25
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,89191,TEQUILA,Proximo,Jose Cuervo Especial Reposado Tequila Mini,12,500,11.5,17.25,2,34.5
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,88767,TEQUILA,"Sazerac Co., Inc.",Tortilla White Tequila,12,1000,7.14,10.72,1,10.72
2012-01-31,2625,Hy-Vee Wine and Spirits #2,DAVENPORT,IA,52804,89194,TEQUILA,Proximo,Jose Cuervo Especial Reposado Flask,24,375,5.49,8.24,6,49.44
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,45886,SPICED RUM,"WILLIAM GRANT AND SONS, INC.",Sailor Jerry Spiced Navy Rum,12,750,7.41,11.62,12,139.44
2012-01-31,4509,A J'S LIQUOR II,AMES,IA,50010,45888,SPICED RUM,"WILLIAM GRANT AND SONS, INC.",Sailor Jerry Spiced Navy Rum,6,1750,17.82,26.73,6,160.38
2012-01-31,4012,Fast Mart,DES MOINES,IA,50316,43316,SPICED RUM,Diageo Americas,Captain Morgan Private Stock Rum,12,750,11.45,17.18,4,68.72
2012-01-31,3858,Harolds Jack N Jill / Davenport,DAVENPORT,IA,52806,43333,SPICED RUM,Diageo Americas,Captain Morgan Spiced Rum Pet,48,200,1.95,2.92,48,140.16
2012-01-31,3390,Okoboji Avenue Liquor,MILFORD,IA,51351,43027,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum,12,1000,7.27,10.91,12,130.92
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,43027,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum,12,1000,7.27,10.91,12,130.92
2012-01-31,4117,Tobacco Shop / Arnolds Park,ARNOLDS PARK,IA,51331,43026,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum,12,750,5.77,8.66,1,8.66
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,45884,SPICED RUM,"WILLIAM GRANT AND SONS, INC.",Sailor Jerry Spiced Navy Rum,24,375,4.53,6.8,2,13.6
2012-01-31,2657,Hy-Vee Food Store / Bedford,BEDFORD,IA,50833,43316,SPICED RUM,Diageo Americas,Captain Morgan Private Stock Rum,12,750,11.45,17.18,1,17.18
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,43316,SPICED RUM,Diageo Americas,Captain Morgan Private Stock Rum,12,750,11.45,17.18,2,34.36
2012-01-31,2507,Hy-Vee Food Store #1 / Burlington,BURLINGTON,IA,52601,43025,SPICED RUM,Heaven Hill Brands,Admiral Nelson Spiced Rum Traveler,12,750,5.77,8.66,2,17.32
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,45887,SPICED RUM,"WILLIAM GRANT AND SONS, INC.",Sailor Jerry Spiced Navy Rum,12,1000,10.5,15.75,1,15.75
2012-01-31,2607,Hy-Vee Wine and Spirits / Shenandoah,SHENANDOAH,IA,51601,43331,SPICED RUM,Diageo Americas,Captain Morgan Spiced Rum Mini,12,500,4.97,7.25,2,14.5
2012-01-31,2524,Hy-Vee Food Store / Dubuque,DUBUQUE,IA,52001,43333,SPICED RUM,Diageo Americas,Captain Morgan Spiced Rum Pet,48,200,1.95,2.92,10,29.2
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,44476,FLAVORED RUM,Jim Beam Brands,Cruzan Coconut Rum,12,750,6.38,9.57,12,114.84
2012-01-31,2619,Hy-Vee Wine and Spirits / WDM,WEST DES MOINES,IA,50266,44419,FLAVORED RUM,Jim Beam Brands,Cruzan Black Cherry Rum,12,750,6.38,9.57,12,114.84
2012-01-31,4616,C's Spencer Liquor,SPENCER,IA,51301,43138,FLAVORED RUM,"Bacardi U.S.A., Inc.",Bacardi Limon,6,1750,15.66,23.49,6,140.94
2012-01-31,3622,Wal-Mart 1415 / Spirit Lake,SPIRIT LAKE,IA,51360,42718,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,6,1750,14.9,22.35,6,134.1
2012-01-31,3725,Armstrong Liquor Store,ARMSTRONG,IA,50514,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,3,43.98
2012-01-31,2624,Hy-Vee #2 / Dubuque,DUBUQUE,IA,52002,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,12,175.92
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,12,175.92
2012-01-31,2191,Keokuk Spirits,KEOKUK,IA,52632,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,12,175.92
2012-01-31,3482,Kick The Can,CARROLL,IA,51401,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,12,175.92
2012-01-31,3842,Bancroft Liquor Store,BANCROFT,IA,50517,43137,FLAVORED RUM,"Bacardi U.S.A., Inc.",Bacardi Limon,12,1000,10.24,15.35,12,184.2
2012-01-31,3554,Dick's Beverage Depot,TRIPOLI,IA,50676,43137,FLAVORED RUM,"Bacardi U.S.A., Inc.",Bacardi Limon,12,1000,10.24,15.35,12,184.2
2012-01-31,2465,Sid's Beverage Shop,DUBUQUE,IA,52003,42717,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Coconut Rum,12,1000,9.77,14.66,24,351.84
2012-01-31,3976,North English Family Food,NORTH ENGLISH,IA,52316,46105,FLAVORED RUM,"White Rock Distilleries, Inc.",Cabana Bay Wild Cherry Rum,12,750,6.08,9.12,1,9.12
2012-01-31,3549,Quicker Liquor Store,FORT MADISON,IA,52627,44499,FLAVORED RUM,Jim Beam Brands,Cruzan Mango Rum,12,750,6.38,9.57,2,19.14
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,43097,FLAVORED RUM,"Bacardi U.S.A., Inc.",Bacardi Razz,12,1000,10.24,15.35,1,15.35
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,42484,FLAVORED RUM,Pernod Ricard USA/Austin Nichols,Malibu Cranberry Cherry Mini,12,500,3.3,4.95,2,9.9
2012-01-31,3756,Main Street Liquors / Manning,MANNING,IA,51455,43137,FLAVORED RUM,"Bacardi U.S.A., Inc.",Bacardi Limon,12,1000,10.24,15.35,1,15.35
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,43117,FLAVORED RUM,"Bacardi U.S.A., Inc.",Bacardi O,12,1000,10.24,15.35,2,30.7
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,44664,FLAVORED RUM,Luxco-Cleveland,Lady Bligh Mango Rum,12,1000,6.66,9.99,2,19.98
2012-01-31,3390,Okoboji Avenue Liquor,MILFORD,IA,51351,68306,CREAM LIQUEURS,Diageo Americas,Emmets Irish Cream Liqueur,12,750,6.0,8.99,12,107.88
2012-01-31,2619,Hy-Vee Wine and Spirits / WDM,WEST DES MOINES,IA,50266,80458,CREAM LIQUEURS,Gemini Spirits,Ryan's Cream Liqueur,6,1750,11.54,17.31,6,103.86
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,68037,CREAM LIQUEURS,Diageo Americas,Bailey's Original Irish Cream,12,1000,16.5,24.74,12,296.88
2012-01-31,3549,Quicker Liquor Store,FORT MADISON,IA,52627,68037,CREAM LIQUEURS,Diageo Americas,Bailey's Original Irish Cream,12,1000,16.5,24.74,12,296.88
2012-01-31,2413,Beecher Beverage,DUBUQUE,IA,52001,68127,CREAM LIQUEURS,Campari(skyy),Carolan's Irish Cream Liqueur,12,1000,9.77,14.65,12,175.8
2012-01-31,4051,Fareway Stores #639 / Maquoketa,MAQUOKETA,IA,52060,68037,CREAM LIQUEURS,Diageo Americas,Bailey's Original Irish Cream,12,1000,16.5,24.74,12,296.88
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,68037,CREAM LIQUEURS,Diageo Americas,Bailey's Original Irish Cream,12,1000,16.5,24.74,24,593.76
2012-01-31,3842,Bancroft Liquor Store,BANCROFT,IA,50517,68126,CREAM LIQUEURS,Campari(skyy),Carolan's Irish Cream Liqueur,12,750,7.69,11.54,2,23.08
2012-01-31,3461,Hometown Foods / Stuart,STUART,IA,50250,68036,CREAM LIQUEURS,Diageo Americas,Bailey's Original Irish Cream,12,750,12.78,19.18,2,38.36
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,34003,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf,24,200,3.4,5.1,2,10.2
2012-01-31,4509,A J'S LIQUOR II,AMES,IA,50010,34578,IMPORTED VODKA,Jim Beam Brands,Pinnacle Vodka,6,1750,11.43,17.14,4,68.56
2012-01-31,4489,Casey's General Store #2763 / Cedar,CEDAR RAPIDS,IA,52405,34041,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Vodka 100 Premium,12,750,14.38,21.57,12,258.84
2012-01-31,3354,Sam's Club 8238 / Davenport,DAVENPORT,IA,52807,34456,IMPORTED VODKA,Diageo Americas,Ketel One Imported Vodka,12,750,13.0,19.49,12,233.88
2012-01-31,4001,Wal-Mart 1787 / Carroll,CARROLL,IA,51401,34820,IMPORTED VODKA,"Constellation Wine Company, Inc.",Svedka Vodka,12,750,7.97,11.95,12,143.4
2012-01-31,3562,Wal-Mart 0797 / W Burlington,WEST BURLINGTON,IA,52655,34008,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf,6,1750,19.88,29.81,6,178.86
2012-01-31,2460,"Liquor Barn, Inc.",HAMPTON,IA,50441,34821,IMPORTED VODKA,"Constellation Wine Company, Inc.",Svedka Vodka,6,1750,13.89,20.84,6,125.04
2012-01-31,2839,CVS Pharmacy #8659 / Davenport,DAVENPORT,IA,52804,34008,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf,6,1750,19.88,29.81,6,178.86
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,34456,IMPORTED VODKA,Diageo Americas,Ketel One Imported Vodka,12,750,13.0,19.49,4,77.96
2012-01-31,2233,Forbes Liquor Locker / remi,SPIRIT LAKE,IA,51360,34747,IMPORTED VODKA,Stoli Group,Stolichnaya Premium Vodka 80 Proof (lv),12,1000,16.18,24.27,3,72.81
2012-01-31,3778,Family Pantry,DES MOINES,IA,50310,34820,IMPORTED VODKA,"Constellation Wine Company, Inc.",Svedka Vodka,12,750,7.97,11.95,4,47.8
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,35427,IMPORTED VODKA,"Russian Standard Vodka, USA",Russian Standard Platinum Vodka,12,750,12.49,18.74,4,74.96
2012-01-31,3521,Ameristar Casino / Council Bluffs,COUNCIL BLUFFS,IA,51501,34747,IMPORTED VODKA,Stoli Group,Stolichnaya Premium Vodka 80 Proof (lv),12,1000,16.18,24.27,12,291.24
2012-01-31,3725,Armstrong Liquor Store,ARMSTRONG,IA,50514,34008,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf,6,1750,19.88,29.81,1,29.81
2012-01-31,2651,Hy-Vee / Waverly,WAVERLY,IA,50677,34008,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf,6,1750,19.88,29.81,1,29.81
2012-01-31,2619,Hy-Vee Wine and Spirits / WDM,WEST DES MOINES,IA,50266,34003,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf,24,200,3.4,5.1,3,15.3
2012-01-31,3785,Southside Tobacco and Liquor,DES MOINES,IA,50315,34001,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf Mini,10,600,7.92,11.88,1,11.88
2012-01-31,2584,Hy-Vee Food Store / Fort Madison,FORT MADISON,IA,52627,34359,IMPORTED VODKA,"Bacardi U.S.A., Inc.",Grey Goose Vodka,12,200,4.86,7.29,3,21.87
2012-01-31,2487,Anamosa Family Foods,ANAMOSA,IA,52205,34001,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf Mini,10,600,7.92,11.88,1,11.88
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,34001,IMPORTED VODKA,Pernod Ricard USA/Austin Nichols,Absolut Swedish Vodka 80 Prf Mini,10,600,7.92,11.88,2,23.76
2012-01-31,3732,North Scott Foods,ELDRIDGE,IA,52748,34456,IMPORTED VODKA,Diageo Americas,Ketel One Imported Vodka,12,750,13.0,19.49,2,38.98
2012-01-31,2587,Hy-Vee Food Store / Johnston,JOHNSTON,IA,50131,34746,IMPORTED VODKA,Stoli Group,Stolichnaya Russian Vodka 80 Prf,12,750,12.24,18.37,3,55.11
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,34456,IMPORTED VODKA,Diageo Americas,Ketel One Imported Vodka,12,750,13.0,19.49,3,58.47
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,37994,VODKA 80 PROOF,Diageo Americas,Smirnoff Vodka 80 Prf,24,375,4.48,6.72,5,33.6
2012-01-31,2625,Hy-Vee Wine and Spirits #2,DAVENPORT,IA,52804,35917,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,1000,4.01,6.01,48,288.48
2012-01-31,3451,Barnes Foodland,DEWITT,IA,52742,35948,VODKA 80 PROOF,Sazerac North America,Fleischmann's Royal Vodka 80 Prf,6,1750,7.14,10.7,24,256.8
2012-01-31,2233,Forbes Liquor Locker / remi,SPIRIT LAKE,IA,51360,35948,VODKA 80 PROOF,Sazerac North America,Fleischmann's Royal Vodka 80 Prf,6,1750,7.14,10.7,24,256.8
2012-01-31,2624,Hy-Vee #2 / Dubuque,DUBUQUE,IA,52002,35948,VODKA 80 PROOF,Sazerac North America,Fleischmann's Royal Vodka 80 Prf,6,1750,7.14,10.7,60,642.0
2012-01-31,4252,Fareway Stores #840 / Monticello,MONTICELLO,IA,52310,37346,VODKA 80 PROOF,Phillips Beverage Company,Phillips Vodka,12,750,3.48,5.23,12,62.76
2012-01-31,2645,Hy-Vee Drugstore / Muscatine,MUSCATINE,IA,52761,35316,VODKA 80 PROOF,Sazerac North America,Barton Vodka,12,750,3.37,5.05,12,60.6
2012-01-31,3013,Keith's Foods,BLOOMFIELD,IA,52537,37346,VODKA 80 PROOF,Phillips Beverage Company,Phillips Vodka,12,750,3.48,5.23,12,62.76
2012-01-31,3785,Southside Tobacco and Liquor,DES MOINES,IA,50315,35914,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,24,375,1.84,2.75,24,66.0
2012-01-31,2954,Dahl's / Ingersoll,DES MOINES,IA,50300,37414,VODKA 80 PROOF,Diageo Americas,Popov Vodka 80 Prf,24,375,2.82,4.23,24,101.52
2012-01-31,2532,Hy-Vee Food Store #2 / Des Moines,DES MOINES,IA,50317,37935,VODKA 80 PROOF,Sazerac North America,Skol Vodka Traveler,12,750,3.64,5.45,12,65.4
2012-01-31,3642,Fraise Foods / Sonny's Supermarket,WEST POINT,IA,52656,38176,VODKA 80 PROOF,Fifth Generation Inc.,Titos Vodka,12,750,9.64,14.46,12,173.52
2012-01-31,4203,Liquor and Tobacco Outlet /,WAVERLY,IA,50677,37416,VODKA 80 PROOF,Diageo Americas,Popov Vodka 80 Prf,12,750,4.1,6.15,12,73.8
2012-01-31,2524,Hy-Vee Food Store / Dubuque,DUBUQUE,IA,52001,36976,VODKA 80 PROOF,"Sazerac Co., Inc.",Nikolai Vodka,12,750,3.26,4.88,12,58.56
2012-01-31,3697,Oky Doky #2 / Dubuque,DUBUQUE,IA,52004,35914,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,24,375,1.84,2.75,24,66.0
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,37642,VODKA 80 PROOF,Mississippi River Distilling Co.,River Pilot Vodka,6,750,12.81,19.21,6,115.26
2012-01-31,3963,Tobacco Hut #14 / Council Bluffs,COUNCIL BLUFFS,IA,51501,35315,VODKA 80 PROOF,Sazerac North America,Barton Vodka Pet,12,750,3.37,5.05,6,30.3
2012-01-31,2327,West Side Spirits,CORNING,IA,50841,35418,VODKA 80 PROOF,Heaven Hill Brands,Burnett's Vodka 80 Prf,6,1750,8.43,13.15,6,78.9
2012-01-31,4464,Perfect Value Liquor Mart,ELDRIDGE,IA,52748,35948,VODKA 80 PROOF,Sazerac North America,Fleischmann's Royal Vodka 80 Prf,6,1750,7.14,10.7,6,64.2
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,35948,VODKA 80 PROOF,Sazerac North America,Fleischmann's Royal Vodka 80 Prf,6,1750,7.14,10.7,6,64.2
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,38178,VODKA 80 PROOF,Fifth Generation Inc.,Titos Handmade Vodka,6,1750,18.51,27.77,6,166.62
2012-01-31,2593,Hy-Vee Food Store / Carroll,CARROLL,IA,51401,35948,VODKA 80 PROOF,Sazerac North America,Fleischmann's Royal Vodka 80 Prf,6,1750,7.14,10.7,6,64.2
2012-01-31,2954,Dahl's / Ingersoll,DES MOINES,IA,50300,35418,VODKA 80 PROOF,Heaven Hill Brands,Burnett's Vodka 80 Prf,6,1750,8.43,13.15,6,78.9
2012-01-31,3629,Wal-Mart 1965 / Council Bluffs,COUNCIL BLUFFS,IA,51503,37418,VODKA 80 PROOF,Diageo Americas,Popov Vodka 80 Prf,6,1750,8.49,12.74,6,76.44
2012-01-31,2584,Hy-Vee Food Store / Fort Madison,FORT MADISON,IA,52627,36188,VODKA 80 PROOF,Diageo Americas,Gordon's Vodka 80 Prf - Pet,6,1750,9.68,14.52,6,87.12
2012-01-31,3808,Thriftway,LA PORTE CITY,IA,50651,37348,VODKA 80 PROOF,Phillips Beverage Company,Phillips Vodka,6,1750,7.31,10.97,3,32.91
2012-01-31,2650,Hy-Vee Wine and Spirits / Harlan,HARLAN,IA,51537,37997,VODKA 80 PROOF,Diageo Americas,Smirnoff Vodka 80 Prf,12,1000,8.49,12.74,3,38.22
2012-01-31,4566,Kum & Go #508 / Cedar Rapids,CEDAR RAPIDS,IA,52404,36304,VODKA 80 PROOF,Luxco-St Louis,Hawkeye Vodka,24,375,2.06,3.09,8,24.72
2012-01-31,2507,Hy-Vee Food Store #1 / Burlington,BURLINGTON,IA,52601,37936,VODKA 80 PROOF,Sazerac North America,Skol Vodka,12,750,3.64,5.45,4,21.8
2012-01-31,2445,Ruback's Food Center,OAKLAND,IA,51560,37997,VODKA 80 PROOF,Diageo Americas,Smirnoff Vodka 80 Prf,12,1000,8.49,12.74,3,38.22
2012-01-31,4012,Fast Mart,DES MOINES,IA,50316,36903,VODKA 80 PROOF,Mccormick Distilling Company,Mccormick Vodka,48,200,1.12,1.68,48,80.64
2012-01-31,2460,"Liquor Barn, Inc.",HAMPTON,IA,50441,35917,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,1000,4.01,6.01,12,72.12
2012-01-31,4188,"Main St. Market, Inc.",HOLY CROSS,IA,52053,35917,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,1000,4.01,6.01,12,72.12
2012-01-31,2445,Ruback's Food Center,OAKLAND,IA,51560,35917,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,1000,4.01,6.01,12,72.12
